committee	committee_name	industry	industry_name	sector	donations
HSCI	Science (H)	F09	Insurance	Finance, Insurance & Real Estate	1250223
HSCI	Science (H)	F10	Real Estate	Finance, Insurance & Real Estate	1810176
HSCI	Science (H)	F11	Accountants	Finance, Insurance & Real Estate	608779
HSCI	Science (H)	N00	Business Associations	Misc Business	78069
HSCI	Science (H)	A09	Food Processing & Sales	Agribusiness	235433
HSCI	Science (H)	N01	Food & Beverage	Misc Business	290049
HSCI	Science (H)	N02	Beer, Wine & Liquor	Misc Business	495718
HSCI	Science (H)	N03	Retail Sales	Misc Business	426390
HSCI	Science (H)	N04	Misc Services	Misc Business	174722
HSCI	Science (H)	N05	Business Services	Misc Business	588061
HSCI	Science (H)	N06	Recreation/Live Entertainment	Misc Business	132189
HSCI	Science (H)	N07	Casinos/Gambling	Misc Business	152423
HSCI	Science (H)	H01	Health Professionals	Health	1744124
HSCI	Science (H)	H02	Hospitals/Nursing Homes	Health	314816
HSCI	Science (H)	H03	Health Services/HMOs	Health	291198
HSCI	Science (H)	H04	Pharmaceuticals/Health Products	Health	628627
HSCI	Science (H)	W04	Education	Other	554327
HSCI	Science (H)	Q01	Republican/Conservative	Ideological/Single-Issue	411941
HSCI	Science (H)	Q02	Democratic/Liberal	Ideological/Single-Issue	1325748
HSCI	Science (H)	Q03	Leadership PACs	Ideological/Single-Issue	1781483
HSCI	Science (H)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	48520
HSCI	Science (H)	Q05	Pro-Israel	Ideological/Single-Issue	365802
HSCI	Science (H)	Q13	Gun Rights	Ideological/Single-Issue	140367
HSCI	Science (H)	Q09	Human Rights	Ideological/Single-Issue	400045
HSCI	Science (H)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	23300
HSCI	Science (H)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	59625
HSCI	Science (H)	Q08	Women's Issues	Ideological/Single-Issue	626220
HSCI	Science (H)	Q11	Environment	Ideological/Single-Issue	162635
HSCI	Science (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	2079330
HSCI	Science (H)	K02	Lobbyists	Lawyers & Lobbyists	768443
HSCI	Science (H)	P05	Misc Unions	Labor	157770
HSCI	Science (H)	P04	Public Sector Unions	Labor	437563
HSCI	Science (H)	P01	Building Trade Unions	Labor	406580
HSCI	Science (H)	P02	Industrial Unions	Labor	292165
HSCI	Science (H)	P03	Transportation Unions	Labor	550790
HSCI	Science (H)	N15	Misc Manufacturing & Distributing	Misc Business	632728
HSCI	Science (H)	N13	Chemical & Related Manufacturing	Misc Business	301549
HSCI	Science (H)	N14	Steel Production	Misc Business	79261
HSCI	Science (H)	M01	Air Transport	Transportation	685259
HSCI	Science (H)	M02	Automotive	Transportation	655093
HSCI	Science (H)	M03	Trucking	Transportation	113961
HSCI	Science (H)	M04	Railroads	Transportation	436440
HSCI	Science (H)	M05	Sea Transport	Transportation	109475
HSCI	Science (H)	N08	Lodging/Tourism	Misc Business	223585
HSCI	Science (H)	W06	Retired	Other	2600084
HSCI	Science (H)	W03	Civil Servants/Public Officials	Other	240662
HSCI	Science (H)	W02	Non-Profit Institutions	Other	321753
HSCI	Science (H)	W05	Clergy & Religious Organizations	Other	23987
HSCI	Science (H)	Q16	Candidate Committees	Ideological/Single-Issue	481380
HSCI	Science (H)	Q12	Gun Control	Ideological/Single-Issue	6340
HSCI	Science (H)	N16	Textiles	Misc Business	12041
HSMA	Small Business (H)	A01	Crop Production & Basic Processing	Agribusiness	402879
HSMA	Small Business (H)	A02	Tobacco	Agribusiness	54480
HSMA	Small Business (H)	A04	Dairy	Agribusiness	50173
HSMA	Small Business (H)	A05	Poultry & Eggs	Agribusiness	27000
HSMA	Small Business (H)	A06	Livestock	Agribusiness	160775
HSMA	Small Business (H)	A07	Agricultural Services/Products	Agribusiness	205991
HSMA	Small Business (H)	A10	Forestry & Forest Products	Agribusiness	73925
HSMA	Small Business (H)	C01	General Contractors	Construction	399697
HSMA	Small Business (H)	C02	Home Builders	Construction	124382
HSMA	Small Business (H)	C03	Special Trade Contractors	Construction	164233
HSMA	Small Business (H)	C04	Construction Services	Construction	192348
HSMA	Small Business (H)	C05	Building Materials & Equipment	Construction	271595
HSMA	Small Business (H)	B01	Printing & Publishing	Communications/Electronics	28125
HSMA	Small Business (H)	B02	TV/Movies/Music	Communications/Electronics	127250
HSMA	Small Business (H)	B09	Telecom Services	Communications/Electronics	248650
HSMA	Small Business (H)	B08	Telephone Utilities	Communications/Electronics	175200
HSMA	Small Business (H)	B12	Electronics Mfg & Equip	Communications/Electronics	217242
HSMA	Small Business (H)	B13	Internet	Communications/Electronics	87650
HSMA	Small Business (H)	D03	Misc Defense	Defense	47650
HSMA	Small Business (H)	D01	Defense Aerospace	Defense	158175
HSMA	Small Business (H)	D02	Defense Electronics	Defense	98025
HSMA	Small Business (H)	E01	Oil & Gas	Energy & Natural Resources	586546
HSMA	Small Business (H)	E04	Mining	Energy & Natural Resources	60200
HSMA	Small Business (H)	E08	Electric Utilities	Energy & Natural Resources	397024
HSMA	Small Business (H)	E10	Waste Management	Energy & Natural Resources	14575
HSMA	Small Business (H)	F13	Misc Finance	Finance, Insurance & Real Estate	310245
HSMA	Small Business (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	612675
HSMA	Small Business (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	12350
HSMA	Small Business (H)	F05	Credit Unions	Finance, Insurance & Real Estate	73500
HSMA	Small Business (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	236950
HSMA	Small Business (H)	F07	Securities & Investment	Finance, Insurance & Real Estate	859765
HSMA	Small Business (H)	F09	Insurance	Finance, Insurance & Real Estate	1052628
HSMA	Small Business (H)	F10	Real Estate	Finance, Insurance & Real Estate	1129465
HSMA	Small Business (H)	F11	Accountants	Finance, Insurance & Real Estate	319872
HSMA	Small Business (H)	N00	Business Associations	Misc Business	123550
HSMA	Small Business (H)	A09	Food Processing & Sales	Agribusiness	142400
HSMA	Small Business (H)	N01	Food & Beverage	Misc Business	283253
HSMA	Small Business (H)	N02	Beer, Wine & Liquor	Misc Business	216022
HSMA	Small Business (H)	N03	Retail Sales	Misc Business	247137
HSMA	Small Business (H)	N04	Misc Services	Misc Business	61660
HSMA	Small Business (H)	N05	Business Services	Misc Business	214361
HSMA	Small Business (H)	N06	Recreation/Live Entertainment	Misc Business	71300
HSMA	Small Business (H)	N07	Casinos/Gambling	Misc Business	168834
HSMA	Small Business (H)	H01	Health Professionals	Health	608094
HSMA	Small Business (H)	H02	Hospitals/Nursing Homes	Health	155882
HSMA	Small Business (H)	H03	Health Services/HMOs	Health	144825
HSMA	Small Business (H)	H04	Pharmaceuticals/Health Products	Health	153968
HSMA	Small Business (H)	W04	Education	Other	145526
HSMA	Small Business (H)	Q01	Republican/Conservative	Ideological/Single-Issue	501371
HSMA	Small Business (H)	Q02	Democratic/Liberal	Ideological/Single-Issue	13266
HSMA	Small Business (H)	Q03	Leadership PACs	Ideological/Single-Issue	1921395
HSMA	Small Business (H)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	162349
HSMA	Small Business (H)	Q05	Pro-Israel	Ideological/Single-Issue	240400
HSMA	Small Business (H)	Q13	Gun Rights	Ideological/Single-Issue	142898
HSMA	Small Business (H)	Q09	Human Rights	Ideological/Single-Issue	56790
HSMA	Small Business (H)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	11060
HSMA	Small Business (H)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	17267
HSMA	Small Business (H)	Q08	Women's Issues	Ideological/Single-Issue	19150
HSMA	Small Business (H)	Q11	Environment	Ideological/Single-Issue	21400
HSMA	Small Business (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	750976
HSMA	Small Business (H)	K02	Lobbyists	Lawyers & Lobbyists	323398
HSMA	Small Business (H)	P05	Misc Unions	Labor	93700
HSMA	Small Business (H)	P04	Public Sector Unions	Labor	240000
HSMA	Small Business (H)	P01	Building Trade Unions	Labor	270800
HSMA	Small Business (H)	P02	Industrial Unions	Labor	170625
HSMA	Small Business (H)	P03	Transportation Unions	Labor	247500
HSMA	Small Business (H)	N15	Misc Manufacturing & Distributing	Misc Business	340971
HSMA	Small Business (H)	N13	Chemical & Related Manufacturing	Misc Business	73700
HSMA	Small Business (H)	N14	Steel Production	Misc Business	58425
HSMA	Small Business (H)	M01	Air Transport	Transportation	291385
HSMA	Small Business (H)	M02	Automotive	Transportation	437668
HSMA	Small Business (H)	M03	Trucking	Transportation	115835
HSMA	Small Business (H)	M04	Railroads	Transportation	196849
HSMA	Small Business (H)	M05	Sea Transport	Transportation	69050
HSMA	Small Business (H)	N08	Lodging/Tourism	Misc Business	118116
HSMA	Small Business (H)	W06	Retired	Other	1220536
HSMA	Small Business (H)	W03	Civil Servants/Public Officials	Other	69886
HSMA	Small Business (H)	W02	Non-Profit Institutions	Other	51791
HSMA	Small Business (H)	W05	Clergy & Religious Organizations	Other	7618
HSMA	Small Business (H)	Q16	Candidate Committees	Ideological/Single-Issue	538154
HSMA	Small Business (H)	Q12	Gun Control	Ideological/Single-Issue	0
HSMA	Small Business (H)	N16	Textiles	Misc Business	16200
HTRA	Transportation and Infrastructure (H)	A01	Crop Production & Basic Processing	Agribusiness	1530002
HTRA	Transportation and Infrastructure (H)	A02	Tobacco	Agribusiness	162872
HTRA	Transportation and Infrastructure (H)	A04	Dairy	Agribusiness	243599
HTRA	Transportation and Infrastructure (H)	A05	Poultry & Eggs	Agribusiness	119108
HTRA	Transportation and Infrastructure (H)	A06	Livestock	Agribusiness	257169
HTRA	Transportation and Infrastructure (H)	A07	Agricultural Services/Products	Agribusiness	835351
HTRA	Transportation and Infrastructure (H)	A10	Forestry & Forest Products	Agribusiness	301438
HTRA	Transportation and Infrastructure (H)	C01	General Contractors	Construction	1126589
HTRA	Transportation and Infrastructure (H)	C02	Home Builders	Construction	138576
HTRA	Transportation and Infrastructure (H)	C03	Special Trade Contractors	Construction	519038
HTRA	Transportation and Infrastructure (H)	C04	Construction Services	Construction	1491197
HTRA	Transportation and Infrastructure (H)	C05	Building Materials & Equipment	Construction	1268091
HTRA	Transportation and Infrastructure (H)	B01	Printing & Publishing	Communications/Electronics	383814
HTRA	Transportation and Infrastructure (H)	B02	TV/Movies/Music	Communications/Electronics	653452
HTRA	Transportation and Infrastructure (H)	B09	Telecom Services	Communications/Electronics	642329
HTRA	Transportation and Infrastructure (H)	B08	Telephone Utilities	Communications/Electronics	551089
HTRA	Transportation and Infrastructure (H)	B12	Electronics Mfg & Equip	Communications/Electronics	661585
HTRA	Transportation and Infrastructure (H)	B13	Internet	Communications/Electronics	386354
HTRA	Transportation and Infrastructure (H)	D03	Misc Defense	Defense	265429
HTRA	Transportation and Infrastructure (H)	D01	Defense Aerospace	Defense	475023
HTRA	Transportation and Infrastructure (H)	D02	Defense Electronics	Defense	351928
HTRA	Transportation and Infrastructure (H)	E01	Oil & Gas	Energy & Natural Resources	1792375
HTRA	Transportation and Infrastructure (H)	E04	Mining	Energy & Natural Resources	151852
HTRA	Transportation and Infrastructure (H)	E08	Electric Utilities	Energy & Natural Resources	1072106
HTRA	Transportation and Infrastructure (H)	E10	Waste Management	Energy & Natural Resources	41124
HTRA	Transportation and Infrastructure (H)	F13	Misc Finance	Finance, Insurance & Real Estate	728622
HTRA	Transportation and Infrastructure (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	787365
HTRA	Transportation and Infrastructure (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	9269
HTRA	Transportation and Infrastructure (H)	F05	Credit Unions	Finance, Insurance & Real Estate	236951
HTRA	Transportation and Infrastructure (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	209514
HTRA	Transportation and Infrastructure (H)	F07	Securities & Investment	Finance, Insurance & Real Estate	2756178
HTRA	Transportation and Infrastructure (H)	F09	Insurance	Finance, Insurance & Real Estate	2091732
HTRA	Transportation and Infrastructure (H)	F10	Real Estate	Finance, Insurance & Real Estate	3501968
HTRA	Transportation and Infrastructure (H)	F11	Accountants	Finance, Insurance & Real Estate	685135
HTRA	Transportation and Infrastructure (H)	N00	Business Associations	Misc Business	178702
HTRA	Transportation and Infrastructure (H)	A09	Food Processing & Sales	Agribusiness	475592
HTRA	Transportation and Infrastructure (H)	N01	Food & Beverage	Misc Business	782151
HTRA	Transportation and Infrastructure (H)	N02	Beer, Wine & Liquor	Misc Business	947210
HTRA	Transportation and Infrastructure (H)	N03	Retail Sales	Misc Business	845095
HTRA	Transportation and Infrastructure (H)	N04	Misc Services	Misc Business	232602
HTRA	Transportation and Infrastructure (H)	N05	Business Services	Misc Business	1229452
HTRA	Transportation and Infrastructure (H)	N06	Recreation/Live Entertainment	Misc Business	172840
HTRA	Transportation and Infrastructure (H)	N07	Casinos/Gambling	Misc Business	775919
HTRA	Transportation and Infrastructure (H)	H01	Health Professionals	Health	2454654
HTRA	Transportation and Infrastructure (H)	H02	Hospitals/Nursing Homes	Health	676554
HTRA	Transportation and Infrastructure (H)	H03	Health Services/HMOs	Health	495914
HTRA	Transportation and Infrastructure (H)	H04	Pharmaceuticals/Health Products	Health	943867
HTRA	Transportation and Infrastructure (H)	W04	Education	Other	987083
HTRA	Transportation and Infrastructure (H)	Q01	Republican/Conservative	Ideological/Single-Issue	760854
HTRA	Transportation and Infrastructure (H)	Q02	Democratic/Liberal	Ideological/Single-Issue	1820172
HTRA	Transportation and Infrastructure (H)	Q03	Leadership PACs	Ideological/Single-Issue	4679010
HTRA	Transportation and Infrastructure (H)	Q04	Foreign & Defense Policy	Ideological/Single-Issue	294935
HTRA	Transportation and Infrastructure (H)	Q05	Pro-Israel	Ideological/Single-Issue	968148
HTRA	Transportation and Infrastructure (H)	Q13	Gun Rights	Ideological/Single-Issue	277447
HTRA	Transportation and Infrastructure (H)	Q09	Human Rights	Ideological/Single-Issue	611342
HTRA	Transportation and Infrastructure (H)	Q14	Abortion Policy/Anti-Abortion	Ideological/Single-Issue	44635
HTRA	Transportation and Infrastructure (H)	Q15	Abortion Policy/Pro-Abortion Rights	Ideological/Single-Issue	136255
HTRA	Transportation and Infrastructure (H)	Q08	Women's Issues	Ideological/Single-Issue	1700856
HTRA	Transportation and Infrastructure (H)	Q11	Environment	Ideological/Single-Issue	256046
HTRA	Transportation and Infrastructure (H)	K01	Lawyers/Law Firms	Lawyers & Lobbyists	4111231
HTRA	Transportation and Infrastructure (H)	K02	Lobbyists	Lawyers & Lobbyists	1556079
HTRA	Transportation and Infrastructure (H)	P05	Misc Unions	Labor	410378
HTRA	Transportation and Infrastructure (H)	P04	Public Sector Unions	Labor	1386749
HTRA	Transportation and Infrastructure (H)	P01	Building Trade Unions	Labor	1406375
HTRA	Transportation and Infrastructure (H)	P02	Industrial Unions	Labor	880060
HTRA	Transportation and Infrastructure (H)	P03	Transportation Unions	Labor	2518865
HTRA	Transportation and Infrastructure (H)	N15	Misc Manufacturing & Distributing	Misc Business	878977
HTRA	Transportation and Infrastructure (H)	N13	Chemical & Related Manufacturing	Misc Business	428453
HTRA	Transportation and Infrastructure (H)	N14	Steel Production	Misc Business	134925
HTRA	Transportation and Infrastructure (H)	M01	Air Transport	Transportation	2814250
HTRA	Transportation and Infrastructure (H)	M02	Automotive	Transportation	1013953
HTRA	Transportation and Infrastructure (H)	M03	Trucking	Transportation	1018301
HTRA	Transportation and Infrastructure (H)	M04	Railroads	Transportation	1785433
HTRA	Transportation and Infrastructure (H)	M05	Sea Transport	Transportation	706434
HTRA	Transportation and Infrastructure (H)	N08	Lodging/Tourism	Misc Business	419101
HTRA	Transportation and Infrastructure (H)	W06	Retired	Other	3934280
HTRA	Transportation and Infrastructure (H)	W03	Civil Servants/Public Officials	Other	373800
HTRA	Transportation and Infrastructure (H)	W02	Non-Profit Institutions	Other	342921
HTRA	Transportation and Infrastructure (H)	W05	Clergy & Religious Organizations	Other	57525
HTRA	Transportation and Infrastructure (H)	Q16	Candidate Committees	Ideological/Single-Issue	1308337
HTRA	Transportation and Infrastructure (H)	Q12	Gun Control	Ideological/Single-Issue	6050
HTRA	Transportation and Infrastructure (H)	N16	Textiles	Misc Business	52357
HVET	Veterans' Affairs (H)	A01	Crop Production & Basic Processing	Agribusiness	368628
HVET	Veterans' Affairs (H)	A02	Tobacco	Agribusiness	25500
HVET	Veterans' Affairs (H)	A04	Dairy	Agribusiness	44947
HVET	Veterans' Affairs (H)	A05	Poultry & Eggs	Agribusiness	33160
HVET	Veterans' Affairs (H)	A06	Livestock	Agribusiness	74185
HVET	Veterans' Affairs (H)	A07	Agricultural Services/Products	Agribusiness	280152
HVET	Veterans' Affairs (H)	A10	Forestry & Forest Products	Agribusiness	94110
HVET	Veterans' Affairs (H)	C01	General Contractors	Construction	282448
HVET	Veterans' Affairs (H)	C02	Home Builders	Construction	104065
HVET	Veterans' Affairs (H)	C03	Special Trade Contractors	Construction	101542
HVET	Veterans' Affairs (H)	C04	Construction Services	Construction	207054
HVET	Veterans' Affairs (H)	C05	Building Materials & Equipment	Construction	176147
HVET	Veterans' Affairs (H)	B01	Printing & Publishing	Communications/Electronics	110888
HVET	Veterans' Affairs (H)	B02	TV/Movies/Music	Communications/Electronics	216748
HVET	Veterans' Affairs (H)	B09	Telecom Services	Communications/Electronics	328061
HVET	Veterans' Affairs (H)	B08	Telephone Utilities	Communications/Electronics	215786
HVET	Veterans' Affairs (H)	B12	Electronics Mfg & Equip	Communications/Electronics	178640
HVET	Veterans' Affairs (H)	B13	Internet	Communications/Electronics	54129
HVET	Veterans' Affairs (H)	D03	Misc Defense	Defense	78200
HVET	Veterans' Affairs (H)	D01	Defense Aerospace	Defense	322632
HVET	Veterans' Affairs (H)	D02	Defense Electronics	Defense	213125
HVET	Veterans' Affairs (H)	E01	Oil & Gas	Energy & Natural Resources	504666
HVET	Veterans' Affairs (H)	E04	Mining	Energy & Natural Resources	130970
HVET	Veterans' Affairs (H)	E08	Electric Utilities	Energy & Natural Resources	278940
HVET	Veterans' Affairs (H)	E10	Waste Management	Energy & Natural Resources	25705
HVET	Veterans' Affairs (H)	F13	Misc Finance	Finance, Insurance & Real Estate	385740
HVET	Veterans' Affairs (H)	F03	Commercial Banks	Finance, Insurance & Real Estate	441543
HVET	Veterans' Affairs (H)	F04	Savings & Loans	Finance, Insurance & Real Estate	4100
HVET	Veterans' Affairs (H)	F05	Credit Unions	Finance, Insurance & Real Estate	105159
HVET	Veterans' Affairs (H)	F06	Finance/Credit Companies	Finance, Insurance & Real Estate	69250
